user;user_profile;date_review;title;rating;type_visit;num_contributions;review
Arnaud R.;arnaudrR8423VT;30 décembre 2021;. Dans la tradition et l’inventivité;5.0;none;2;Un moment d’exception…. Une qualité culinaire qui n’a d’équivalent que le sérieux du service…. Ni trop présent.. ni trop éloigné….  Sans être obséquieux… toujours à l’écoute, dans l’échange… dans la fierté du travail quasi artistique en cuisine… précision  dans la présentation des plats…. Un temple….  Qui nous laisse penser, que Lyon, grâce à ses soyeux des papilles, restera la capitale mondiale de la gastronomie…. Arnaud R.
Julien B;julienbG8858CG;18 décembre 2021;Un monument gastronomique;4.0;friends;388;"Une adresse lyonnaise dont on a plus à faire la pub !
C'est très joli, c'est très bon, un passage obligé si vous voulez découvrir un pan de l'histoire culinaire lyonnaise."
loulou69f;loulou69f;18 décembre 2021;Cuisine de qualité / Service top / Salons très pratiques pour parler travail;5.0;none;1051;"Habitué des lieux, j'y viens avec toujours autant de plaisir et je ne suis jamais déçu en repartant: l'accueil et le service sont irréprochables, les plats sont excellents et offrent un choix entre tradition et nouveautés.
Les petit salons permettent de déjeuner et de d'évoquer des dossiers sans être entendus. 
Bref quel merveilleux endroit !"
Frédéric B;Akwaba1973;12 décembre 2021;Un moment de délice et de gourmandise !;5.0;business;641;"Plats traditionnels Lyonnais fait de manière exceptionnelle. 
Quantité, juste ce qu’il faut pour enchaîner sept voir neuf plats…
Tout est savoureux, un délice pour les papilles, un service impeccable…
L’établissement mérite amplement ces deux étoiles."
manu;Ptitbobo63;19 novembre 2021;Délicieux moment;5.0;couples;182;Tout est parfait et à la hauteur d un excellent deux étoiles Michelin , service parfait repas enchanteur , accords  mets vins superbes , ambiance chaleureuse avec une équipe qui aime son établissement et cela se sent
BlueDolphin;Christian_Meer;13 novembre 2021;Un anniversaire inoubliable;5.0;couples;54;Un voyage inoubliable grâce à l’inventivité et la créativité du chef, le cadre, l’ambiance et la qualité de l’accueil et du personnel tout au long de la soirée : présence bienveillante, complice avec de l’humour sans jamais être envahissante ni déplacée. Bref une réussite sur tout la plans ! Merci!!!
Philippe G;PhGenion;10 novembre 2021;Le classicisme dans l’excellence.;5.0;couples;1426;"Les restaurants pointus et créatifs, à la mode ou moleculo-naturistes c’est bien, mais de temps en temps, il faut se replonger dans les grands classiques de la Cuisine Française avec un grand C et un grand F. 

Dans ces cas, on cherchera l’excellence absolue d’une grande maison avec une histoire quasi séculaire. Blanc, Bocuse, et dans le cas lyonnais, La Mère Brazier. 

Dans l’étroite rue Royale, dont la perpendiculaire s’appelle d’ailleurs rue Brazier, s’ouvrent les deux vieilles portes de bois donnant sur un corridor de dalles anciennes et boiseries classiques. A l’intérieur, vitraux, murs aux lambris de bois et tapis peint aux ornements cossus, le tout divisé en petites salles de trois à cinq tables pour une cinquantaine de couverts (quand même !) par service. 

Un lunch à 80€ et deux menus dont celui du centenaire (1921-2021, on y est) loud la carte. Du beau, du bon. On a goûté avec plaisir les classiques de la maison, artichaut et foie gras, ravioles de champignons des bois dans un consommé poivré, le brochet en quenelle sauce nantua (léger comme un nuage) et aussi cuit aux herbes (un peu fade, mais bon, hein, le brochet, si c’était bon seul, ça se saurait !) et la poularde évidemment, pas aux morilles comme on l’espérait, mais à l’estragon, super bonne. En dessert un merveilleux soufflé !! 

Très beau service, y compris un sommelier attentif. Carte des vins sur tablette. 

Pas de grande surprise. Mais énormément de contentement ! Un excellent repas, je recommande chaudement. Miam !!"
Photographe38;philippeguilloud;13 octobre 2021;100 saveurs de bonheur;5.0;couples;1894;Un très beau voyage gustatif pour les 100 ans de la Mère Brazier. Du raffinement dans tous les plats , un service discret et efficace… un petit regret: le chef ne vient pas en fin de repas voir ses clients…
BlandineW;B_en_Vogue;12 octobre 2021;Excellent !;5.0;none;7;Tout était parfait du début à la fin ! Un délice pour les papilles et un personnel de service aux petits soins. Merci pour ce très beau moment, qu'on ne voit pas passer.
gregphilou;gregphilou;6 octobre 2021;Un délicieux moment;5.0;friends;1235;Un beau moment d'histoire de la gastronomie . Ce restaurant est un moment d'histoire et il perdure grâce au talent du chef de cuisine de ce grand restaurant.  Une Equipe de salle et sommelrie très attentive. Merci pour cette expérience.
Eugénie Péret;Eugeniiee;26 septembre 2021;Les salons lyonnais;5.0;couples;6;Service parfait, avec une mention spéciale pour notre sommelier, très sympathique. Coup de cœur pour la sauce nantua. Belle découverte culinaire.
valsco1;valsco1;22 septembre 2021;Parfait comme d’habitude !;5.0;family;923;"Encore et toujours un vrai régal !

Félicitations pour ce nouveau menu que j’ai trouvé plus orienté sur les traditions et les goûts Lyonnais. 
(peut être pour le centenaire ou simplement mon avis 😊 )

Tout y est comme d’habitude service, l’élégance, l’ambiance générale, et la qualité des mets servis..

Nous ne sommes jamais déçus! 

Petite mention spéciale pour le cocktail maison !

À très bientôt pour une nouvelle expérience."
Cubalyon;Cubalyon;17 septembre 2021;Du grand art;5.0;none;139;"Incontournable. Un des meilleurs gastronomiques qui merite largement ses étoiles. Accueil partait; équipe et pro.
Tout est excellent et raffiné. Je recommande les petits salons.
La Meère Brazier c'est vraiement une grande table à ne pas rater à Lyon."
75fifi;75fifi;15 septembre 2021;Gastronomique;5.0;couples;144;"Perfection et raffinements 
Tous est excellent l’accueil le sommelier avec de très bonne suggestions 
Nous avons pris à la carte les girolles et l’huître chaude avec andouille de vire vraiment excellente 
Puis le veau et son ris de veau très bon également 
Une excellente soirée gastronomique 
Je recommande"
mitchgeneva67;mitchgeneva67;12 septembre 2021;il y a mieux;3.0;friends;499;"jolie salle, bons plats mais je n’ai pas eu d’effets waouh.

bon accueil professionnel, on s’installe à table et je suis surpris de devoir mette ma veste sur le dossier de ma chaise, j’aurai aimé qu’on me la prenne pour la mettre au vestiaire.

joli menu eugénie brazier, pas de grandes surprises, cuissons maîtrisées.

déçu que l’on me serve une entrée alors que j’étais aux wc 

déçu de voir qu’il y a des gens qui sont là non seulement en polo mais en short !

jolie carte de vin prix corrects"
Neptarus;Neptarus;4 septembre 2021;Touristiquement étoilé;3.0;none;285;"Restaurant emblématique de la ville, une table de renom mais surfait pour un restaurant 2 étoiles.
Les réservations ouvrent à 20h, nous sommes arrivés à 19h35 et il y avait déjà une file d'attente sur le trottoir. Le Maître d'Hôtel courait partout agacé : ""ils sont tous en avance ce soir !"".
L'araignée de mer est délicieuse, rien à dire.
Déception sur la poularde de bresse : pou un restaurant 2 étoiles, ce plat est plus que commun.
Dessert ordinaire également.
Mauvais rapport qualité prix, cher pour ce qui nous est présenté.
Restaurant touristique, surcoté, une étoile de trop pour moi, et encore ..."
MICHEL M;michelmM246AB;2 septembre 2021;Le meilleur restaurant de LYON;5.0;none;2;"Monsieur Mathieu VIANNAY ,
Je vous remercie pour l'excellent moment que j'ai passé dans votre restaurant .
Grace a vous , pendant une heure , j'ai eu l'impression d'etre dans un autre monde .
Celui de la perfection .
Les plats servis étaient succulents .
Le service impeccable .

      Bravo !

Vous méritez bien vos étoiles .

          MOREL"
gnafr;gnafr;26 août 2021;Très grand moment gastronomique;5.0;couples;718;"Que dire tellement les superlatifs manquent pour décrire cette maison. 
Accueil et service irréprochables, avec le sourire. Belle salle et belle table. Personnel aux petits soins, d’un grand professionnalisme.
Quant aux assiettes, toutes belles et bien présentées, tout simplement une succession incroyable de saveurs. Nous avons pris le menu eugénie brazier qui en 7 services nous a passionnés par des plats plus savoureux les uns que les autres : ceviche de maigre ikejime nuoc mam d’anchois italiens, framboises ; girolles et noisettes fraîches maïs torréfié et whisky tourbé ; foie gras chaud chutney de betterave et rhubarbe jus de canard au vieux xérès ; pain de brochet croustillant aux écrevisses sauce nantua ; veau de lait et ris de veau petits pois à la française et mousserons des prés, pour terminer par un sablé abricot crème amaretto girolles et amandes fraîches. Bien évidemment une mise en bouche et un pré-dessert tout aussi finement préparés. Enfin pour accompagner tout cela du champagne Jacquesson « cuvée 743 ».
A coup sûr la meilleure adresse à Lyon pour passer un moment gastronomique inoubliable, qui plus est avec un bon rapport qualité/prix ."
loulou69f;loulou69f;9 août 2021;Toujours le meilleur sur Lyon;5.0;couples;1051;"Quelle joie de retrouver la salle de la Mère Brazier après ces confinements.
Tout est magnifiquement conçu présenté et réalisé.
Le service est parfait. 
Bref ce restaurant mérite sa troisième étoile et est actuellement le meilleur sur Lyon."
Dorje Lemar 12;dorjelemar12;1 août 2021;Un moment inoubliable !;5.0;couples;138;"Une expérience inoubliable tant par le cadre que la finesse des mets!
On passe un moment hors du temps.
C’est exceptionnel !"
Bertrand L;BertrandL1392;29 juillet 2021;incontournable;4.0;none;3;"Merveilleux moment passé dans ce restaurant d'une qualité extraordinaire. Ne changez vraiment rien tout est somptueux. Nous avons hâte de venir redécouvrir une nouvelle carte.

Bravo"
julgarthi;julgarthi;26 juillet 2021;Très bon moment culinaire;5.0;friends;201;Un très beau lieu qui propose de la cuisine dans la pure tradition lyonnaise de très bon niveau. Tout est très bon de l'accueil au service sans oublier la cuisine. 
Ben H;N4729RQbenh;25 juillet 2021;Un classique!;5.0;friends;6;Un vrai régal, surtout les entrées! Un établissement de renom ou la qualité est le maître mot. Je vous conseille le repas en 7 services avec l’accord mets vin.
Xavier Brunet;Xavier154;26 juin 2021;Magnifique menu déjeuner;5.0;none;276;"Nous connaissons la Mère Brazier depuis quelques années et nous ne manquons pas de nous y arrêter à chacunes de nos venues à Lyon. Cette fois-ci, nous avons eu la très agréable surprise de découvrir le magnifique menu proposé au déjeuner. 
Bien qu'il soit souvent difficile pour les grandes maison de s'exprimer pleinement dans les menus ""d'appel"", ce ne fût cependant  pas le cas pour Mathieu Vianney. 
Des entrées proposées - ceviche de maigre ou foie gras chaud à la rhubarbe - aux remarquables plats - turbot aux pommes fumées ou pain croustillant de brochet sauce Nantua (remarquable) sans oublié les desserts, dont l'exceptionnel Soufflé au chocolat (un must du genre),  tout ne fût qu'excellence et fût accompagné d'un très bon verre de Condrieu. J'oubliais un argument de choc, le prix de 75 € pour l'ensemble du menu, ce qui en fait une proposition qualité / prix absolument imbattable et un vrai moment de bonheur. Aucunes excuses pour ne pas en profiter !"
loulou69f;loulou69f;14 février 2021;Merci pour le repas Saint Valentin;5.0;none;1051;"Comme nous avons été heureux de passer chercher nos 2 menus !
Faciles à préparer, excellents .. Bref, merci à Mathieu Vianney de nous avoir permis de nous régaler pour la Saint Valentin tout simplement !"
GuyR71520;GuyR71520;24 novembre 2020;Elégant et cordiale;5.0;none;108;Une première pour nous à l'occasion de notre anniversaire de mariage, nous avons choisi le menu 7 services avec l’accord des vins. Tout fût  parfait ! à titre d'exemple la daurade marinée (excellente) nous fût servie avec un Saint Bris, l'accord était simplement parfait, amateur de Bourgogne j'ai pu découvrir ce cru que je connaissais mais que je n'avais jamais gouté ! L'aspect gastronomique nous a parfaitement satisfait. Loin de la saveur de certaines grandes tables, quelle ne fût pas notre surprise, au dessert d'avoir un joyeux anniversaire impromptu (un ou une serveuse nous avait entendu nous souhaiter joyeux anniversaire). Un vin blanc prévu au repas a été changé car nous avions pris ce vin à l'apéro (un meursault). Moralité une maison Lyonnaise... une vraie ou l’accueil et la courtoisie ne sont  pas feintes. Une mention spéciale à notre jeune sommelière dont la compétence n'avait comme égale que sa gentillesse.
