user,user_profile,date_review,title,rating,type_visit,num_contributions,review
Emi M,630emim,4 novembre 2014,un peu cher dommage,3.0,family,36,"Menu minimum à 45 euros, plat à partir de 29 euros, dessert à 11 euros, sans oublier le verre de vin peruvien à 10 euros. Voila, voila....

Pour exciter mes papilles, je suis prete à dépenser quasi sans compter, seulement hier, elles ont décollé mais se sont arretées un peu avant le 7 ème ciel...

Une fois assise, l'accueil s'est réchauffé et notre hote, discret, poli, nous a très bien aiguillé, conseillé et expliqué nos différents mets. 

Nous avons tout d'abord eu le droit à des amuses-bouches originaux : mix d'huile à tremper avec le pain, pommes de terre enrobées d'argile (oui, oui !!) et frites de manioc.
Le Tiradito de truite, sauce Botija, sauge, sabayon citron et jeunes pousses traduit selon le glossaire de la carte comme un carpaccio sauce au piment s'est révelé etre une fois dans mon assiette un morceau mi-cuit de truite servi tiède visuellement et gustativement bien bon. 
Mon bavarois à la génoise maca, au mais et à la figue fraiche était encore une fois très beau, je l'ai d'ailleurs englouti très rapidement mais je n'ai pas distingué toutes ses différentes saveurs car un peu trop sucré, dommage...

Le dessert de mon accolyte : mousse chocolat quinoa organiques et croustillants était tout aussi original et gouteux.

En très bon hote, nous avons eu le droit à un macaron et une petite boule chocolat à la coca pour terminer notre repas.
Cuisine créative, originale et pointue, c'est un 3 étoiles +++ que j'attribue à ce restaurant car, que ce soit en salé ou en sucré, mes papilles n'ont malheureusement pas pu détecter toutes ces nouvelles saveurs, sans revenir sur les tarifs que je trouve un peu élévés.."
Adrien G,360adrieng,3 novembre 2014,Embarcation immédiate pour le Pérou,5.0,none,109,"Ce restaurant intimiste offre une découverte gustative à chaque plat. De l'amuse-bouche aux mignardises : des saveurs inconnues, surprenantes et harmonieuses vous attendent ! La présentation est très soignée et il est même question de mises en scènes qui enjolivent chaque assiette. Bien que les serveurs ne soient pas péruviens, la femme du chef est en salle. Cette amoureuse du pays saura vous faire partager chaleureusement sa passion. Avec ce restaurant, il n'est pas question de faux-plats ""traditionnels"" occidentalisés. Vous l'aurez compris, cette adresse est à tester au plus vite !"
Miam,exigence3,5 octobre 2014,Superbe découverte,5.0,couples,28,"Bien sur, il y a l'originalité et l'attrait d'une cuisine étonnante et créative, qui nous fait voyager à travers des saveurs nouvelles, mais pas que...Parce que l'originalité n'a jamais suffit à faire une grande cuisine. Parce que, derrière les produits inconnus, il y a une maitrise culinaire exceptionnelle, un talent certain pour mélanger les saveurs, les produits lointains et ceux, plus classiques de notre terroir. 
Un chef vraiment inspiré, un service chaleureux et soigné, des vins à découvrir (pas donnée, les vins, le plaisir à un prix, manifestement) mais vraiment,  il y a tout, dans ce petit restaurant, pour passer une grande soirée."
Laurent M,1105lolo,8 septembre 2014,beau voyage Péruvien,5.0,couples,17,"Rare soirée ou l'on mari voyage et cuisine
les explications de la patrone sont géniales et le chef est un artiste ou un magicien pour récréer a Lyon un espace culinaire Péruvien
faut y aller pour tester, pour le plaisir puis y retourner"
19Juju1978,19Juju1978,5 septembre 2014,Voyage gustatif,5.0,couples,1,"Un véritable voyage gustatif au Pérou, à défaut de pouvoir réellement partir! Un excellent moment passé au son de la musique péruvienne, des saveurs étonnantes et originales, des mets de qualité qui en disent long sur la qualité du chef. 
Un service efficace, avisé et discret.
Une adresse que l'on va garder et surtout diffuser."
mllece,mllece,31 août 2014,Toujours excellent,5.0,couples,1887,"2ème visite au Miraflores: la créativité du chef et le mélange de saveurs méritent la note ""excellente"".

Jolie salle, service soigné. L'étoile ne serait pas étonnante.

Le cevice est meilleur que tous ceux que j'ai mangé en Amérique du sud.

Le premier menu le soir est à 39 euros.
Le sauvignon blanc du Pérou à 56 euros est très bon.

La carte change à chaque saison: à faire donc 4 fois par an."
Melo_de_Lyon,Melo_de_Lyon,30 juillet 2014,Excellent,5.0,none,1,"Un service chaleureux, aux petits soins et à la fois discret. Un restaurant intime. Un enchainement de petits amuses bouches originaux et délicieux qui mettent en appétit pour un repas absolument divin."
Freddy G,712freddyg,27 juillet 2014,C'était presque ça.....,4.0,couples,96,"On va me dire que je suis dur mais la soirée avait tellement bien commencé.Pour moi dés les amuses bouches et l'entrée, je sens que ce restaurant vaut et va chercher une étoile au guide.Les plats sont exquis bien équilibré et plein de saveurs et de touche péruvienne.Mais le reste du repas n'est pas à la hauteur des entrées.Avons-nous commencés trop haut ? Le plat  était très bon rien à dire mais un poisson trop cuit à ce niveau, ça ne pardonne pas.Le dessert était dans la continuité de l'entrée :Excellent.Pour un menu à 39 euros dans un restaurant gastronomique, il m'a manqué quelques mises en bouches ou mignardises en fin de repas.Certainement encore quelques réglages pour attraper les étoiles....."
Athanamir,Athanamir,14 juillet 2014,A essayer de toute urgence !,5.0,couples,3,"Avec un mariage élégant, et succulent, entre spécialités péruviennes et françaises, le Miraflores vous fera découvrir une cuisine malheureusement méconnue, dans une version modernisée.
Le personnel est chaleureux et saura vous conseiller à coup sûr."
penpen6369,penpen6369,9 juillet 2014,un très beau voyage,5.0,couples,213,"Service impeccable et disponible pour combler nos lacunes en spécialités péruviennes,
des plats très bien présentés et riches en saveurs variées et équilibrées
un accord mets/vin sans fausse note
Un voyage au Pérou à un prix raisonnable, ça ne se refuse pas
La seule ombre au tableau a été une salle un peu bruyante à mon goût"
Pierre-alexandr... C,326pierrealexandrec,8 juillet 2014,Bien plus que de la gastronomie ...,5.0,No information,14,"Il s'agit bien de très bonne cuisine mais ce qui ma vraiment enthousiasmé c'est la découverte de produit péruvien allier a notre culture et au savoir faire de la haute gastronomie française. 
Un grand j'aime!!!!!!! "
Corbula,Corbula,8 juillet 2014,saveurs étonnantes,4.0,family,56,"ambiance sympa et accueil chaleureux dans ce restaurant. Les mises en bouche sont bonnes et généreuses. 
Plats  exotiques ( Pérou) et fins. Des saveurs inconnus sont au menu. 
 La description des plats faite pendant le service est un peu exagérée et grandiloquente; c 'est le seul bémol.
soirée très agréable"
Carole G,caroleg444,25 juin 2014,Excellente découverte,5.0,couples,11,"La cuisine Péruvienne est à découvrir absolument.
Service impeccable digne d'un restaurant étoilé. Décoration sobre mais quand  nous voyons les assiettes nous comprenons pourquoi.
Plats magnifiques avec un mélange de parfums, de saveurs et d'épices, tout simplement un régal ! 
Bravo au chef, j'adore le quinoa mais là chapeau. J'arrête là... Allez y !!!! "
moutmout69,moutmout69,31 mai 2014,Grande decouverte,5.0,No information,167,"Ce restaurant ira tres loin a Lyon. Du grand art culinaire, une explosion de saveurs en bouche. Tout etait impeccable.
Les mots ne sont pas suffisants pour decrire les mets, il faut y aller - et les yeux fermes. 
"
Julia M,714juliam,21 mai 2014,Exceptionnel,5.0,No information,1,Un menu découverte absolument magique et qui sait s'adapter parfaitement à l'appétit du moment. Une serveuse qui s'adapte également à la situation (besoin d'intimité ou de renseignements sur la composition du menu). Un voyage dans des associations de saveurs inhabituelles et où tout s'associe sans se mélanger. Original et délicieux.  Bref à recommander++++
Mani_cortez,Mani_cortez,17 mai 2014,Magnifique!,5.0,couples,17,"Soirée en amoureux pour nos 2 ans!Nous avons pris le menu Découverte.
De la grande cuisine fusion, avec une justesse sur les cuissons,les assaisonnements. Une carte de vin ""péruvien"" à ne pas négliger avec de très bons conseils (nous avons pris le syrah du Pérou, un délice). 
Une équipe jeune, souriante, dynamique, à l'écoute du client.
Un voyage culinaire franco-péruvien audacieux. De plats en plats nous avons été émerveillés...regrette peut être un manque de pain car les sauces sont tellement délicieuses qu'on en lécherait l'assiette ;) . Vivement la nouvelle carte pour un nouveau voyage!!"
Pascal M,731pascalm,16 mai 2014,"belles saveurs, moment d'bonheur...",5.0,couples,25,"Menu dégustation tout en saveur, accompagné d'un excellent vin argentin, sous l'oeil du singe de Nazca... Ce fut vraiment une bonne soirée, agrémentée d'un service très sympathique. A recommander et où je retournerai à défaut d'un trek au Pérou..."
coreano2404,coreano2404,15 mai 2014,le Perou est chez vous!!!,5.0,friends,3,"le Perou et connu et reconnu pour ces sites mais moins pour sa cuisine,mise a part le Ceviche et  le Lomo saltado,qui entre parenthese,tout les pays d'ameriques du sud ce disent createurs de ces plats(ce qui est totalement faut,le Ceviche et propre a la cuisine peruvienne,autant que le Machu Pichu )!!donc,autant dire que point de vu cuisine Peruvienne et encore moins gastronomique,je m'attendais pas  a une cuisine aussi fine et ausssi bien accompli de part ces mariages aussi bien abouti,entre la cuisine francaise et peruvienne.les saveurs,le gout et la legereté des plats m'ont completement fait voyager.les patrons sont d'autant plus d'un agreable de douceur et de connaissances(une vrai encyclopédie)du Perou,qui pourrait en dire autant de la France????(sur l'histoire,sites,geographie)un restaurant a ne pas manquer."
Virginie D,Ninie32,13 mai 2014,Un moment magique!!!,5.0,none,16,"Quelle belle adresse nous avons découverte mon amie et moi, nous avons êtes enchantés par le service et la cuisine toutes ces saveurs nouvelles que nous avons découvertes au fur et à mesure des plats plus savoureux les uns que les autres.
Que dire il faut y aller absolument et surtout pensez à réserver car le restaurant contient peu de couverts.
J'ai qu'une hâte y retourner et en parler à mes proches, à très bientôt et merci à l'équipe pour votre professionnalisme et votre sympathie !!! 
Un grand bravo au chef!!!
"
Jérémy F,852j_r_myf,10 mai 2014,"La fraicheur, la saveur, le gout et bio en plus !!! un MUST !!!",5.0,couples,5,"Je ne connaissais pas du tout cette cuisine et quelle erreur de ne pas avoir franchi le pas plus tôt... Depuis notre ""séjour"" dans ce magnifique restaurant tout a été chamboulé du côté de nos habitudes gustatives... Nous n'en revenons pas d'avoir pris autant de plaisir autour de cette table.
Quelle belle découverte que nous propose le chef dans son menu dégustation !!!
La carte des vins est vraiment parfaite pour faire de nouvelles découvertes mais malgré tout complète pour les connaisseurs les plus chauvins...

L'essayer c'est l'adopter !!! Félicitation et merci encore pour ce très bon moment et surtout à très bientôt..."
3king,3king,4 mai 2014,Superbe!,5.0,none,1,Un savant mélange culinaire d ici et d'ailleurs dans un cadre magnifique! Des produit frais et bio font tout de suite la différence en bouche.
Krystelle S,krystelles2014,4 mai 2014,Incontournable !,5.0,friends,1,"Une découverte continue tout au long du repas. Les plats sont présentés de manière très raffinée et sont tout aussi étonnants en bouche. Le service est irréprochable et les explications apportées  sont très enrichissante. Quant à la salle, elle est décorée avec soin et élégance.
Impossible de passer à coté !"
Greg P,gregp746,22 avril 2014,Incroyable!,4.0,friends,2,"Une cuisine inventive et osée mais réalisée à la perfection!
Un restaurant à ne pas manquez si vous êtes de passage à Lyon"
Gabor P,gaborp513,22 avril 2014,Surprenante et belle expérience culinaire !,4.0,couples,1,"Excellente cuisine aux saveurs multiples, la présentation des plats ainsi que les explications passionnées de la patronne vous invite au voyage ! bien qu'un peu chers les vins rouges Péruviens sont à découvrir.
Rapport qualité prix imbattable (pour le menu). A recommander !"
Eric G,734ericg,21 avril 2014,Tellement bien qu'on y revient !,5.0,friends,3,"Découvert il y a quelques mois au moment de son ouverture, c'est un restaurant dans lequel nous revenons régulièrement. Tout simplement parce qu'on y découvre toujours de nouvelles saveurs et de nouveaux plats préparés par un chef passionné qui s'est fixé comme objectif de marier le savoir-faire culinaire français et la tradition péruvienne. Le service est d'autant plus à la hauteur qu'il est souvent nécessaire de décrypter les multiples mets péruviens intégrés à ces délicieux plats. Profitez en aussi pour découvrir les vins sud-américains et vous passerez un excellent moment. Et vous y reviendrez !"
mllece,mllece,11 avril 2014,Belle découverte,4.0,couples,1887,"La salle de ce restaurant est jolie et globalement, les plats sont très bons.
Le ceviche est incontournable.

Chaque plat est présenté comme un invitation au voyage avec si nécessaire une courte explication culturelle (je vous laisse découvrir le dessert au chocolat).

Le vin Argentin que nous avons pris (Intidalka? sauvignon) est excellent.

Le premier menu le soir est à 38 euros.

La carte change tous les deux mois."
Deirdre_Am,Deirdre_Am,11 avril 2014,Un magnifique voyage,4.0,couples,76,"Nous étions partis un an plus tôt au Pérou, et quel plaisir de retrouver les saveurs de ce si beau pays ! La cuisine y est très fine et délicieuse, et le service plus qu'à la hauteur...
Nous y avons passé un merveilleux moment et nous le recommandons donc chaudement !"
Elpierro-alex,Elpierro-alex,30 mars 2014,Sublime,5.0,No information,5,Juste exceptionnel  mélange de deux influence.  d'Amérique latine et française parfaitement exécuté par le chef merci pour cette découverte de produit et saveur et n'oublions pas les vin extra !!!!
Rapha_l_T20132013,Rapha_l_T20132013,20 mars 2014,Décevant,2.0,No information,8,"La salle est petite et sans charme comparable à un bistrot de galerie marchande. L'accueil est cordial le service ostentatoire. La cuisine au thème intéressant est travaillée et sophistiquée. Les portions petites, on ressort en ayant faim ( caricature de la gastronomie) . Mauvais rapport quantité/prix.  "
Betty-Lee K,Betty-LeeK,5 février 2014,Mon voyage au Pérou...,5.0,friends,1,"Extraordinaire!!
Des saveurs incroyables, des surprises gustatives, des émotions rapportées d'un autre continent que je ne connais malheureusement pas encore...
L'accueil est top, la serveuse aux petits soins...
Le ceviche est juste incroyable... Je n'en avais jamais goûté un aussi bon!
Un conseil: prendre un cocktail PISCO! Il est interdit de ne pas se laisser tenter!!!
Franchement un super restau...
Je souhaite préciser pour les futurs lecteurs des avis que je ne suis pas du tout d'accord avec le commentaire de Poussinteam (seul avis négatif)! D'ailleurs, à ma grande surprise, ils ne proposent pas de vin chilien au Miraflores...! Ce commentaire ne serait-il pas celui d'un concurrent jaloux?
En bref, foncez, vous ne serez pas déçus!!!"
Loic L,loicl763,25 janvier 2014,Très belle découverte,5.0,friends,2,"Nous ne connaissions pas du tout la cuisine péruvienne et l'association franco-péruvienne était très agréable. A 4 nous avons quasiment tout gouté et les plats sont tous très variés avec des saveurs surprenantes. Le service est très pro, très discret. Le cadre est simple mais efficacement décoré.

Je conseille vraiment ce restaurant, pour découvrir de nouvelles saveurs et se faire plaisir gustativement."
Gabriel C,N12BEgabrielc,22 janvier 2014,L'excellence franco-péruvienne,5.0,couples,8,"Une cuisine pleine de nouvelles et belles saveurs, une présentation dans l'assiette irréprochable !
Le service est agréable, professionnel et discret. Nous avons été très bien conseillés sur les boissons, ce qui nous à permis de découvrir des vins péruviens que nous ne connaissions pas.
Nous y retournerons avec plaisir !"
laurent13100,poussinteam,20 janvier 2014,Insipide et non professionnels très cher,1.0,No information,6,"Visite entre amis durant les périodes de noël que dire à par une grande déception culinaire . d'abord manque de précision et de saveurs foie gras pas assez cuits avec un accompagnement douteux ,calamar trop cuits et donc une texture caoutchouteuse et désagréable servi avec de la betterave, la cuisson et l'assaisonnement  du magret de canard etait aussi pitoyable servi avec du quinoa noyer dans un jus de canard,  pas de fromage pour nous (menu dégustation!!!) je me permet de le signifier à la serveuse qui en même temps quelle nous serre un shooter sucré nous précise que le chef et elle même penser que nous n'avions plus faim vu que les assiettes repartaient à moitié pleines cette a ce moment-là que nous nous sommes permis de lui dire pourquoi les assiettes repartaient sans être fini sans aucune réponse sauf que le chef et apparemment seul en cuisine ce qui n'est pas Mon problème. Rien à signaler pour le dessert.  sinon serveur dépasser par les événements et pas franchement compétent niveau vin incapable d'expliqué les accords qui pour un restaurant à spécialité étrangère et nous ayant promis des vin uniquement étranger m'a servi (1argentin 1chilien puis c'est la chute 2Bordeaux et 1Bourgogne) magnifique tout comme le prix à plus de 80€ par personne il ya vraiment mieux sur Lyon soyer en sûre."
AurelieLa,AurelieLa,15 janvier 2014,Parfait!,5.0,couples,12,"Un service très professionnel et de bon conseil.
Une cuisine surprenante, délicate, délicieuse et superbement présentée.
Un excellent moment gastronomique et la découverte de vins péruviens d'une rare qualité.

Conseil : choisir le menu dégustation qui permet un voyage gustatif"
phiyann,phiyann,14 décembre 2013,la révélation de notre séjour!!!!,5.0,couples,119,"Nous avons eu connaissance de ce restaurant par le bouche à oreille !!! super expérience qui nous a fait découvrir réellement des nouvelles saveurs pleine de délicatesses!Ce restaurant mérite vraiment le détour et meme le voyage !!! tellement nous sommes ressorti avec des  impresssions positives de ce lieu !!! Nous avons pris un menu dégustation sans savoir ce qui nous serait servi!!! 7 ou 8 plats en tous!!!  environ 50 euros le menu !!!! ce qui est rien par rapport au service et à la qualité des produits !!!Nous avons dégustés des plats emblematic du pérou avec des saveurs extraordinaire digne de tous les restaurants gastronomiques que  nous avons faire auparavant !!! Quand au desserts il étaient sublimes !!! DU GRAND ART !!!
Chapeau bas a ce jeune couple de restaurateur, au jeune chef qui exerce apparement avec passion son métier, et enfin à sa compagne qui nous à reçu avec le sourire et qui a su nous donner toutes les explications sur chaque plat qui nous était servi!!!

FONCEZ VITE DECOUVRIR CETTE PERLE RARE"
Thierry G,ThierryG790,8 décembre 2013,Les excellentes saveurs des plats Péruviens à Lyon,4.0,friends,66,"Dans un très beau cadre, on déguste cette cuisine aussi belle que savoureuse.
Tous les produits sont mis en valeur et je confirme ""l'explosion de saveur""
Accueil agréable, toutefois un service plus ""naturel"" serait apprécié.
Je recommande."
Finndelle,Finndelle,4 décembre 2013,Une vraie découverte gastronomique!,5.0,solo,1,"Cette adresse, découverte un peu au hasard, est devenue ma nouvelle destination incontournable aux prochains passages sur Lyon !
Une vrai régal pour les papilles, de la mise en bouche au dessert, sans rien pour dénoter au niveau d'exception qui règne dans l'assiette... Magique!
Un restaurant gastronomique aux plats qui changent de l'ordinaire, à un prix très raisonnable.
A découvrir, et faire découvrir absolument !!"
cda69006,cda69006,27 novembre 2013,Belle découverte pour un déjeuner,5.0,couples,121,"Curieux de découvrir ce nouvel établissement pas très bien situé.... Nous avons été fort agréablement surpris. Cuisine élaborée et délicieuse, service attentionné sans être pesant... A recommander. Réservation conseillée car la salle doit contenir tout au plus 25 couverts.
La seule note négative : le verre de vin est un peu cher : 6 euros mais ayant préalablement sélectionné une demi-bouteille à 8 euros, nous avons été gentiment resservis...
Ticket pour deux  : 56 euros (entrée plat dessert un verre de vin chacun et deux café)"
Anne sophie L,annesophiel730,11 novembre 2013,Une très agréable surprise à lyon,5.0,family,21,Acceuil agreable et discret. Très bonne alliance entre nos saveurs et les subtilités péruviennes. Un régal de la première à la dernière bouchée. Un bon rapport qualité/pris. À découvrir absolument !
Yaumji,yaumji,9 novembre 2013,Bonne decouverte,5.0,couples,132,"Cuisine fusion franco péruvienne. Les produits sont mis en valeur, et on en découvre de nouveau,sans être toutefois trop déboussolé.
Très bon ceviche, très bon foie gras au chocolat.
Petite salle agréable, et très bon service (ce qui est bien rare de nos jours à Lyon).
Entrée-plat-dessert-2 verres de vin à deux: 84€ le soir."
thurgovie,thurgovie,26 octobre 2013,A découvrir et à conseiller,5.0,friends,100,"Je suis tombée par hasard sur ce restaurant qui est ouvert depuis peu à Lyon. Curieuse de découvrir la cuisine péruvienne je suis allée avec une amie. Restaurant très agréable, pas trop grand. Service efficace et discret, explications pour chaque plat. En plus dans la carte des menus une page avec toute les explications sur chaque produit proposé. Tout était bon et nous avons bien apprécié les petites attentions tout au long du repas. Le fois gras enrobé de chocolat en entrée, excellent! Pour nous une soirée réussite à renouveler bientôt pour déguster les autres plats."
