user,user_profile,date_review,title,rating,type_visit,num_contributions,review
patricia n,460patrician,23 janvier 2022,Très bonne adresse mais..,4.0,none,80,"Qualité des mets et présentation parfaites.
Dommage de mettre une table aussi près de la porte de la cuisine. Le bruit du service est gênant. Découverte originale du poisson cuit à la cire d''abeille. On n'a pas pris de dessert mais les mignardises de fin de repas était très bonnes."
loulou69f,loulou69f,16 janvier 2022,Toujours sous le charme de cet endroit,5.0,none,1049,"Service parfait dans un cadre agréable mais ce n'est pas un cadre enchanteur.
Les plats proposés sont excellents, mention particulière pour les Saint Jacques à la truffe !
Très bons conseils du sommelier. 
Bref c'est vrai que la cuisine est un art !"
mass74fr,mass74fr,14 janvier 2022,"Excellent restaurant, mais manque de magie",4.0,none,97,"Alors, ici, nous ne sommes pas dans l'idée de mal mangé. L'ensemble était très bon, mais c'est ce qu'on attend d'un étoilé Michelin. Le service était impeccable, mes femmes ont pris du vin au verre, excellent. 
Mais après le repas, on en a rediscuter et il manquait quelques choses, comme un brin de magie que nous n'avons pas su desceller. C'est pour cela que le 5/5 n'y est pas. Il nous a manqué quelques choses qu'on attend de ce type de restaurant. Peut-être le trouverez vous, mais ce ne fut pas notre cas."
morgadrien,morgadrien,13 janvier 2022,Divin,5.0,couples,1135,Nous y avons mangé un soir lors de notre escapade lyonnaise. L’accueil et le service ont été parfaits depuis l’appel pour la réservation jusqu’à notre départ. La carte est plus qu’appétissante ( quel dilemme de devoir choisir) . Les plats commandés étaient raffinés et savoureux. Bref nous recommandons et reviendrons avec plaisir
nathalie f,nathalief71,9 janvier 2022,une explosion de saveur pour les papilles,5.0,none,587,"Un pur moment de bonheur, une explosion de saveur en bouche, un service parfait, une très belle vaisselle,  presentation des plats magnifiques .Nous avions pris l'accord mets vins parfait."
Rémi C,4r_mic,8 janvier 2022,Parfait !,5.0,family,75,"Très impressionnés par des plats originaux, fins et extrêmement savoureux. Le service est impeccable. Nous avons passé un moment extraordinaire, nous reviendrons."
P.ESM,ESM69,30 décembre 2021,Cuisine et signature de haute volée,5.0,couples,676,"Le restaurant le Neuvième Art deux étoiles au guide Michelin est un établissement incroyable de surprises. Depuis quelques temps déjà nous souhaitions avec mon mari réserver pour un dîner mais les quelques avis parlant d’un intérieur sobre avec des tables non nappées nous ont fait beaucoup hésité. C’est une appréciation toute personnelle.

En réalité, il est vrai que l’endroit peut sembler un peu froid au premier abord mais on se laisse très vite emporter par un service exemplaire et chaleureux ainsi que par les saveurs d’entrée de jeu. 

La cuisine de Christophe Roure est une cuisine d’émotions, pleine de surprises et d’une finesse absolue. Des cuissons parfaitement maîtrisées, tout est absolument parfait de la mise en bouche jusqu’aux mignardises. Un enchantement absolu, un envol pour les papilles. 

Mention spéciale pour le pain extraordinaire, le chariot de fromage très complet et une qualité de présentation générale des assiettes de très haut niveau. 

Nous clôturons ce somptueux dîner avec un excellent thé accompagné de mignardises toutes plus exquises les unes que les autres accompagnées d’un panettone en parfait accord avec l’esprit des fêtes de Noël. Voici plus de 4h que nous sommes attablés, il fait particulièrement bon vivre au Neuvième Art. Le service est également parfait, aucune fausse note, un service fluide professionnel, le chef accepte des modifications quant à certains plats ce qui est rare et montre que la générosité fait partie de ses valeurs. Un très bel échange en fin de repas nous confirmera bel et bien ce sentiment. 

Ce restaurant ce hisse parmi les plus exceptionnels que nous ayons eu le privilège de découvrir. 

Nous ne manquons pas de recommander cet établissement à nos proches. A découvrir pour qui apprécie une cuisine d’émotion doublée d’une signature personnelle pleine de subtilité."
Frédéric B,Akwaba1973,12 décembre 2021,Des goûts incroyables et uniques !,5.0,business,641,"Des saveurs inconnues, des mélanges étonnants, des goûts qui explosent en bouche, exceptionnelle expérience….

Le service est professionnel et sympathique !

Les desserts incroyables !

Cet établissement mérite ses 2 étoiles !

Bémol, un cadre sobre sans plus…dommage…"
Quentin P,quentinp224,27 novembre 2021,Parfait,5.0,family,5,"Tout a été parfait, du début à la fin du repas, c’était un voyage exceptionnel que je recommande aux amateurs de cuisine moderne."
adload,adload,23 novembre 2021,un restaurant d'exception,5.0,none,10,"La perfection de la mise en bouche au dessert.
Tous les plats furent sublimes, créatifs, exceptionnels.
Je n'ai pas de mots, pourtant consommatrice de restaurants étoilés, moment rare."
staju,carolineDsx,18 novembre 2021,Une soirée parfaite !,5.0,couples,215,"Soirée exceptionnelle!
Des mises en bouche jusqu’aux mignardises…du pur plaisir pour les yeux et les papilles ! Magnifique ! 
Le service était parfait ! Nous reviendrons avec plaisir ! 
Merci pour cette merveilleuse soirée ! "
Tocaj69,Tocaj69,12 novembre 2021,De l'art dans les assiettes,5.0,couples,222,Une expérience sensorielle et gustative divine dans ce restaurant d'exception. Le poisson cuit devant nous à la cire d'abeille était une découverte. Le chef nous a transporté durant tout le repas. Le must sur Lyon.
Roesch J,roeschj,4 novembre 2021,"Menu 5 plats dégustation, un moment divin pour le palais",5.0,family,28,"Délicieux, inventif et parfait du premier au dernier plat, service attentionné et vins en harmonie (bonne cave), menu conseillé en 5 plats"
Fred R,H1380HSfredr,29 octobre 2021,Tout est parfait,5.0,none,6,"Excellente expérience, les plats sont tous succulents de l'entrée au desserts, la carte des vins incroyable. Nous vous recommandons les yeux fermés. MERCI"
lesspiec N,NinouSpiec,18 octobre 2021,Pour nos 40 ans de mariage,5.0,none,101,Nous fêtions ainsi que nos amis nos 40 ans de mariage respectifs. Nous avons pris le menu aux 5 plats et ce fut un enchantement du début à la fin
mitchgeneva67,mitchgeneva67,14 septembre 2021,PARFAIT,5.0,friends,499,"pour moi le meilleur de lyon

originalité 
professionnalisme 
prix corrects
cuissons impeccables 

mention spécial au poisson cuit à la cire d’abeille"
sitting bull,mendarin,27 août 2021,M O F  2007...jusqu'à aujourd'hui,5.0,none,161,Excellent  dans tous les domaines cet chef possède 3 CAP..cuisinier..charcutier..pâtissier..et il possède l'art consommé de la cuisson des poissons. ce qui devient de plus en plus rare. même chez les étoilés. Ses menus-cartes sont très équilibrés et copieux en plus des goûts divins. Du sandre aux langoustines en passant par les viandes pour les amateurs dont je ne suis pas. Le choix est laissé aux convives et c'est très bien. Un seul petit bémol la salle n'est pas franchement joyeuse et le quartier non plus. Mais tout cela est affaire de goûts !!!
Marilou-Cookie,Marilou-Cookie,6 août 2021,"Excellent, rien à ajouter !",5.0,couples,93,"Un excellent dîner dans ce restaurant, personnel agréable, bien présenté. Des plats et amuses bouches goûteux, fins, légers et variés, avec des idées d'association de goût géniales. On a passé un très bon moment. Tout s'enchaîne, peu d'attente. Cadre sympathique. On a adoré ! Et en prime en fin de repas le chef vient saluer les tables, on a même fait une photo avec lui. Parfait ! "
Alexmicha,Alexmicha,6 août 2021,A quand la troisième étoile ⭐️ ⭐️⭐️ ?,5.0,friends,1563,"Excellent comme toujours !!
Ça doit faire la 7 ème fois que nous y allons au neuvième art et c’est toujours un plaisir d’y retourner.
Les plats sont tous excellents de l’amuse-bouche,  entrées, plats, desserts, mignardises.
Tout était parfait.
Le service est impeccable, avenant, chaleureux et digne d’un  2 ⭐️⭐️étoiles. Mérite de décrocher la troisième étoile.
La maîtresse de maison est aux petits soins, merci à elle.
Ne changez rien, encore bravo au chef pour nous faire découvrir de belles découvertes gustatives.
Nous reviendrons prochainement dès que le chef aura changé ses plats.
À faire et refaire sans modération tellement c’est bon 😊"
Nathan D,NatDev69000,5 août 2021,9ème art certes mais pour la note c'est 10/10,5.0,none,4,"Quel excellente aventure culinaire que le Neuxième art ! On déguste des mets extraordinaires avec un service juste et sans fausse note.

C'est vraiment une étape incontournable que je recommande à tous. Nous y avons passé l'un des meilleurs moments culinaires de notre vie !"
Bruno V,brunov234,31 juillet 2021,Douceur,5.0,couples,1540,"C’est une soirée que nous avions du reporter plusieurs fois, à cause des confinements successifs. L’attente etait donc forte mais le résultat à la hauteur. Une ambiance feutrée, le service efficace  mais plein d’attention. J’ai particulierement aimé le melange des saveurs tout en subtilité comme cette feuille de melisse rehaussant un bouillon de verveine. Une cuisine inventive bientot au niveau d’un 3 étoiles."
Laurent C,A7293WXlaurentc,30 juillet 2021,MERVEILLE,5.0,none,6,"Une devanture et une entrée discrètes pour ce restaurant qui repose l'œil et l'esprit en y entrant. Nous nous asseyons et découvrons le service à l'état pur.
Cet endroit simple, épuré propose une cuisine millimétrée. 
Sans aucune faute.
L'équipe est dévouée aux gourmands.    
Menu au fil de l'art parfait de justesse.
En ressortant, nous comprenons que nous avions oublié l'autre monde. 
Le ""normal"".

Du grand ART."
Photographe38,philippeguilloud,28 juillet 2021,Presque parfait,5.0,family,1896,"Un dîner parfait en famille… une découverte d’un étoilé pour mes filles… un voyage au pays des saveurs, des mélanges subtils et étonnants… tous les plats étaient au top (une viande fondante…). Seul bémol l’ambiance générale, l’impression d’être dans une fourmilière… manque le côté cocooning et feutré… Bravo au chef et serveurs efficaces…"
patou69,patou69,17 juillet 2021,Restaurant gastronomique,5.0,none,267,"Restaurant irréprochable et raffiné
Certes pas accessible à toutes les bourses, ce fut un cadeau pour nous...
Les produits sont de super qualité, les mélanges de saveurs sont harmonieux et nous emmènent dans un voyage culinaire dont on n'a pas forcément l'habitude mais qui ravissent les papilles.

La salle est agréable feutrée et on s'y sent bien.
Les serveurs sont très compétents et attentionnés sans être étouffants.
Bref rien à redire.
A faire au moins une fois pour connaitre cette expérience culinaire."
EricG.G,ptipapanoel,8 juillet 2021,A faire une fois au moins,5.0,family,307,"C'est un 2*. Même si je n'ai personnellement pas raffolé du cadre, la cuisine m'a surpris en bien. C'est raffiné,  au millimètre près.  L'accompagnement des vins était excellents, bien accordés et les découvertes succulentes."
Sacavalama,sacavalama69,2 juillet 2021,Exceptionnel !,5.0,couples,20,"Exceptionnel ! De la grande cuisine où rien n’est laissé au hasard, parfaitement agencé, d’un bel équilibre, c’est parfait ! Un régal avec un accueil impeccable ! Bravo !"
Marlene c,marlenecS6613OQ,29 juin 2021,Une expérience culinaire,5.0,none,49,"Très belle expérience au 9eme art, certain plat méritent une 3eme étoile comme le poisson cuit dans la cire d'abeille. Le service est parfait, les vins excellents (on peut même recharger sa cigarette electronique :p). Seul le cadre est un peu viellot mais on se concentre sur l'assiette"
